legacyId,companyName,primaryDataSource,parentCompanyId,SaferChoice,Expiration: SaferChoice,A List CDP - Climate Change,Expiration: A List CDP - Climate Change,A List CDP - Water Security,Expiration: A List CDP - Water Security,A List CDP - Forests,Expiration: A List CDP - Forests,Green Seal,Expiration: Green Seal,1% For The Planet,Expiration: 1% For The Planet,Fair Labor Association,Expiration: Fair Labor Association,Leaping Bunny Certified,Expiration: Leaping Bunny Certified,GOTS (Global Organic Textile Standard),Expiration: GOTS (Global Organic Textile Standard),BCI - Better Cotton Initiative,Expiration: BCI - Better Cotton Initiative,Responsible Jewellery Council,Expiration: Responsible Jewellery Council,Fairtrade Federation,Expiration: Fairtrade Federation,World Fair Trade Organization,Expiration: World Fair Trade Organization,Fairtrade International,Expiration: Fairtrade International,GoodWeave,Expiration: GoodWeave,OCS (Organic Content Standard),Expiration: OCS (Organic Content Standard),Women Owned Directory,Expiration: Women Owned Directory,Plant Based Foods Association,Expiration: Plant Based Foods Association,Rainforest Alliance Certified,Expiration: Rainforest Alliance Certified,RE100,Expiration: RE100,Ethical Trading Initiative(ETI),Expiration: Ethical Trading Initiative(ETI),Leather Working Group(LWG),Expiration: Leather Working Group(LWG),Slave Free Chocolate,Expiration: Slave Free Chocolate,Sustainable Packaging Coalition,Expiration: Sustainable Packaging Coalition,American Humane Certified,Expiration: American Humane Certified
14057,GreenStep,1% For The Planet,14057,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14815,b9 architects,1% For The Planet,14815,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14995,Big Barn Coffee,1% For The Planet,14995,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14189,Freshends,1% For The Planet,14189,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15020,Maine Beer Company,1% For The Planet,15020,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15414,True Liberty Bags,1% For The Planet,15414,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13388,Cazenave Consulting Group,1% For The Planet,13388,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13762,Betty Belts/ Betty B.,1% For The Planet,13762,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14845,Moxie Bookkeeping,1% For The Planet,14845,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13422,Portland Design Works,1% For The Planet,13422,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14656,Jackson Browne,1% For The Planet,14656,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14479,Yakoda Supply,1% For The Planet,14479,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14864,Play & Public,1% For The Planet,14864,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15273,LINNÉ,1% For The Planet,15273,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13949,Gitchi Adventure Goods,1% For The Planet,13949,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888,ABD Culture,1% For The Planet,14888,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14002,Nature's Love,1% For The Planet,14002,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13821,LUMN INC / SUPEREGG,1% For The Planet,13821,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13409,Shop Revolutionist,1% For The Planet,13409,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14374,One Love Body Soul,1% For The Planet,14374,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15455,Garden Life,1% For The Planet,15455,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15406,Kai Family Dentistry,1% For The Planet,15406,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15296,Sustainvest Asset Management,1% For The Planet,15296,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13397,The Wander Project,1% For The Planet,13397,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13688,Sustainable Earth Project,1% For The Planet,13688,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13633,NGK Impact Wealth Management of Raymond James,1% For The Planet,13633,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14085,Old Mill Ventures,1% For The Planet,14085,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13342,Dezen,1% For The Planet,13342,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833,ourCommonplace,1% For The Planet,14833,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14633,Sonrei,1% For The Planet,14633,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13681,Drake Real Estate Partners,1% For The Planet,13681,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15508,Recover Brands,1% For The Planet,15508,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14599,Greenlight Innovations,1% For The Planet,14599,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13680,"Saratoga Sports Massage Facility,LLC",1% For The Planet,13680,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14387,Gregory W Ware,1% For The Planet,14387,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15250,"GRAYL, Inc.",1% For The Planet,15250,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14705,"Emerger Strategies, LLC",1% For The Planet,14705,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13975,Chasing It All Publishing LLC,1% For The Planet,13975,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14926,Revel Wine,1% For The Planet,14926,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15318,superzero International Inc,1% For The Planet,15318,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241,Six.Eight.Ten,1% For The Planet,14241,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14372,AnydayCasual,1% For The Planet,14372,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14868,This Good World Network,1% For The Planet,14868,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359,Side Roads LLC,1% For The Planet,15359,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14772,Ombraz Sunglasses,1% For The Planet,14772,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13961,Trident Sustainability Group,1% For The Planet,13961,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14239,Tahoe Oral Surgery and Implant Center,1% For The Planet,14239,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14662,Nuu-Muu,1% For The Planet,14662,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14414,YourCableStore.com,1% For The Planet,14414,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14375,JuneShine,1% For The Planet,14375,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13665,Wholistic Work,1% For The Planet,13665,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13421,The Surfer's Journal,1% For The Planet,13421,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14663,Purple Lizard Publishing,1% For The Planet,14663,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14404,Toasted Snow,1% For The Planet,14404,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15364,Bedrock Sandals,1% For The Planet,15364,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14543,America’s Best Coffee Roasting Company - retail sales,1% For The Planet,14543,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15055,VOKE Tab,1% For The Planet,15055,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15179,The Bacana Plan,1% For The Planet,15179,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14145,The Glass Man,1% For The Planet,14145,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13453,"Niel Dilworth, Architect",1% For The Planet,13453,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14621,Wollman Wealth Designs,1% For The Planet,14621,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13355,CR Surf Travel Company,1% For The Planet,13355,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15266,Ragnarok,1% For The Planet,15266,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13553,Sunski,1% For The Planet,13553,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13419,We Dream in Colour,1% For The Planet,13419,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15011,Organic Alternatives,1% For The Planet,15011,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15203,Toast,1% For The Planet,15203,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14669,Barbara Grant Consulting Group,1% For The Planet,14669,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13495,Team Chow,1% For The Planet,13495,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13599,Mountain Sports Flagstaff Inc.,1% For The Planet,13599,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14353,Email Broadcast,1% For The Planet,14353,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15291,Duct Tape Then Beer,1% For The Planet,15291,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14408,ANN ARBOR T-SHIRT COMPANY LLC,1% For The Planet,14408,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14377,Okayama Works Inc.,1% For The Planet,14377,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15371,Natural Mattress Company,1% For The Planet,15371,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13699,Noah Clothing LLC,1% For The Planet,13699,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15465,Deer Creek Cheese,1% For The Planet,15465,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14142,Lucuma Designs,1% For The Planet,14142,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15245,Mediclo,1% For The Planet,15245,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13954,"Happy Labs, Inc",1% For The Planet,13954,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13431,ExquisiteCrystals.com LLC,1% For The Planet,13431,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15270,Ryst Mask,1% For The Planet,15270,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15210,Faro Board Bags,1% For The Planet,15210,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14924,PER Clothing,1% For The Planet,14924,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13519,Calgee,1% For The Planet,13519,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14481,dr. milo,1% For The Planet,14481,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15443,Edge Impulse,1% For The Planet,15443,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15192,Storyteller Originals,1% For The Planet,15192,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13412,The Good Glow,1% For The Planet,13412,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14967,Sherpa Prep,1% For The Planet,14967,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15255,Modern Theory,1% For The Planet,15255,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14092,Icicle Brewing Company - wholesale sales,1% For The Planet,14092,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14096,Hikers Brew Coffee,1% For The Planet,14096,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14391,Kamoka Pearls,1% For The Planet,14391,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15193,Thistle & Sprig,1% For The Planet,15193,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14693,HRYZN,1% For The Planet,14693,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14265,The Montgomery Group,1% For The Planet,14265,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14292,Slade Kemmet Media LLC,1% For The Planet,14292,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13516,Crystal Bar Soap INC,1% For The Planet,13516,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13714,teakruthi,1% For The Planet,13714,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15397,"Stance Capital, LLC",1% For The Planet,15397,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13899,The Storied Brand,1% For The Planet,13899,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13927,Khala & Co.,1% For The Planet,13927,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15124,Live Rishi LLC,1% For The Planet,15124,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14707,This is Fuze,1% For The Planet,14707,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14318,Kodiak Design Company,1% For The Planet,14318,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13747,"Bakeology, LLC",1% For The Planet,13747,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14791,The Dirksen Derby LLC,1% For The Planet,14791,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13883,"Sustainable Land Surveys, LLC",1% For The Planet,13883,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14571,Trail Forked,1% For The Planet,14571,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14899,Hülya Swim,1% For The Planet,14899,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14523,Seinergy LLC,1% For The Planet,14523,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14093,POPLINEN,1% For The Planet,14093,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13675,Toombs Creative,1% For The Planet,13675,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14325,Charity Charge,1% For The Planet,14325,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13371,"Improvizations, Inc.",1% For The Planet,13371,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14152,Chews Happiness,1% For The Planet,14152,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15003,GoodCitizen,1% For The Planet,15003,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14339,"MUSTASH Brands (Weistado, LLC)",1% For The Planet,14339,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15302,The Manhattan Rare Book Company,1% For The Planet,15302,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13977,Gobi Gear,1% For The Planet,13977,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13493,Chris Lake - online sales,1% For The Planet,13493,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13646,Alaska Guide Collective,1% For The Planet,13646,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13645,Green Goat Maps,1% For The Planet,13645,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15480,Ecofluence,1% For The Planet,15480,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14454,"Hero Travel Supply, LLC",1% For The Planet,14454,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14385,surefoot,1% For The Planet,14385,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14866,Brandarella,1% For The Planet,14866,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14156,A. Bingham Counseling,1% For The Planet,14156,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035,IV Beverage LLC,1% For The Planet,14035,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13596,LARQ,1% For The Planet,13596,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14278,Pelago Travel Products,1% For The Planet,14278,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15301,Stick City Brewing Company,1% For The Planet,15301,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13557,Papa & Barkley Essentials,1% For The Planet,13557,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15366,Restorative Formulations,1% For The Planet,15366,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13613,Taylor + Thomas,1% For The Planet,13613,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15293,NativesOutdoors,1% For The Planet,15293,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447,TruSource Consulting Group,1% For The Planet,13447,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14122,Bread Alone Bakery,1% For The Planet,14122,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14740,CoffeeSock,1% For The Planet,14740,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14169,Wise River,1% For The Planet,14169,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15374,LeadSwell,1% For The Planet,15374,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14210,Locals Only Vodka,1% For The Planet,14210,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14964,The Path to Luma LLC,1% For The Planet,14964,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14432,Pacific Coast Spirits,1% For The Planet,14432,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13593,Basik Candle Co.,1% For The Planet,13593,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13413,distil union,1% For The Planet,13413,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15479,Ned & Co. LLC,1% For The Planet,15479,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15139,"Kowal Construction, LLC",1% For The Planet,15139,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14144,Salad Technologies,1% For The Planet,14144,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14677,Solaris Energy,1% For The Planet,14677,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014,Sweet Zzz Mattress,1% For The Planet,14014,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14713,Aktiv,1% For The Planet,14713,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14984,Bivouac Coffee Co,1% For The Planet,14984,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15313,"REcreate designs, LLC",1% For The Planet,15313,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14495,The Wildwood Barn & Cottage,1% For The Planet,14495,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15279,Dobbes Family Estate - direct to consumer sales,1% For The Planet,15279,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14386,Zing Collaborative,1% For The Planet,14386,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14989,Agile Socks LLC,1% For The Planet,14989,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14483,Restoration Seeds,1% For The Planet,14483,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15298,"Eastside Sports, Inc - Patagonia sales",1% For The Planet,15298,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15251,Henthorne Art Foto,1% For The Planet,15251,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14490,BeachNecessities.com,1% For The Planet,14490,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15409,Taylor Lee Jewelry,1% For The Planet,15409,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13831,Ovierre Industries,1% For The Planet,13831,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763,CamperVanGuy LLC,1% For The Planet,14763,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14326,Northwest Avian Specialty,1% For The Planet,14326,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623,TrimTab Media,1% For The Planet,13623,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13618,Yumiko USA,1% For The Planet,13618,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15113,The Green Queen B,1% For The Planet,15113,,,,,,,,,,,1,4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
