"id","name","found"
"19935","Grove Co",false
"19936","ULAT Dryer Balls",false
"19937","It's A 10 Haircare",false
"19938","Essentiel Elements Bathe",false
"19940","Hari Om Hemp",false
"19941","naked and thriving",false
"19942","Level Naturals",false
"19945","Brianna's Handmade Soap",false
"19949","Three Sisters Apothecary",false
"19950","Brew City Botanicals",false
"19953","By The Way, Your Hair Looks Fabulous",false
"19954","Cake Face Soaping",false
"19956","Love Dirty",false
"19957","Ferreira Signature Lie",false
"19958","Earth's Best",false
"19960","Kiss Kiss Goodnight",false
"19961","Loving Culture",false
"19962","Prairie Bliss Botanicals",false
"19964","EMERALD'S RADIANT LIFE-STYLE",false
"19965","Kokokahn Essential Oils",false
"19968","The Seaweed Bath Co.",false
"19969","A Girl's Gotta Spa!",false
"19970","Active CBD Oil",false
"19971","AMALUMY",false
"19972","Appalachian Growers",false
"19973","Aspen Apothecary",false
"19974","Atmosphoria",false
"19976","BATCH by Wisconsin Hemp Scientific",false
"19978","Beard Care Club",false
"19979","BEAUTENOTIONS",false
"19980","bedu",false
"19982","Birdbath",false
"19983","Black and Berry Living",false
"19984","Ez Flow",false
"19986","Pretty Frank",false
"19987","Summer Lotion",false
"19989","Hey Honey",false
"19990","PH SIMPLY",false
"19992","Just Bubbly",false
"19993","Project Sudz",false
"19994","REUZEL",false
"19995","Fyve",false
"19996","Creation Skin Sanctuary",false
"19997","The Alchemist's Wife",false
"19999","Lauren Brooke Cosmetiques",false
"20000","Woody's",false
"20001","Wildling",false
"20002","Eclipse",false
"20003","Better Not Younger",false
"20004","Beauty Society",false
"20005","True Botanicals",false
"20006","Wander Beauty",false
"20007","Badger",false
"20009","Meant",false
"20010","Pink Moon",false
"20011","Bali Secrets",false
"20012","Better & Better",false
"20013","Native Nutrition",false
"20014","Planet",false
"20015","Project Beauty",false
"20016","PAUSE",false
"20020","Lafes Natural BodyCare",false
"20021","Nourish & Refine",false
"20022","Ancient Secrets",false
"20024","Eco-DenT International",false
"20025","clariSEA",false
"20027","EarthDye",false
"20028","ILIA",false
"20029","R+Co",false
"20030","YOI",false
"20031","Zero%",false
"20032","Solara Suncare, Inc.",false
"20034","Live Clean",false
"20036","Pacha Soap Company",false
"20037","Harlem Botanica,LLC",false
"20038","Solluni",false
"20039","Perfect Image LLC",false
"20040","Honey Sweetie Acres",false
"20041","Kiss Me Honey",false
"20044","Pink Root Products",false
"20045","Prima",false
"20046","C&Co.®",false
"20047","Wonderblush",false
"20049","Grace & Stella",false
"20050","Hugh & Grace",false
"20051","Just the Goods",false
"20052","Apoterra Skincare",false
"20053","Overland Essentials",false
"20054","JĀSÖN",false
"20055","ALTR Soaps",false
"20056","Ao Skincare",false
"20060","Ardell",false
"20064","Simply Bee Natural",false
"20065","Essentialist Inc.",false
"20066","Aim HI Every Day",false
"20067","Wellnesse",false
"20070","Antonym Cosmetics",false
"20071","Baseblue Cosmetics",false
"20072","Bellapierre Cosmetics",false
"20073","BEYOU COSMETICS",false
"20074","BH Cosmetics",false
"20075","BRUNE Cosmetics",false
"20076","Caley Cosmetics",false
"20077","Carolina Cosmetics",false
"20078","Command Cosmetics",false
"20080","Dioné Cosmetics",false
"20081","Elate Cosmetics",false
"20082","Elevé Cosmetics",false
"20083","Fresame Cosmetics",false
"20084","Gabriel Cosmetics",false
"20085","HiQ Cosmetics",false
"20087","Jouer Cosmetics",false
"20088","Karmela Cosmetics",false
"20090","Kosas Cosmetics",false
"20091","LaPierre Cosmetics",false
"20092","LARITZY Cosmetics",false
"20093","Lunalis Cosmetics",false
"20095","OFRA Cosmetics",false
"20098","Seis Cosmetics",false
"20099","Shine Cosmetics",false
"20101","Truelle Cosmetics",false
"20102","Upfront Cosmetics",false
"20104","VREA Cosmetics",false
"20105","Earthley Wellness",false
"20106","WUNDERBROW",false
"20107","WUNDERLIFT",false
"20108","Hempfield Botanicals",false
"20109","Papa & Barkley Releaf CBD",false
"20114","Allurials",false
"20115","Simply Wellness Beauty Products",false
"20117","Ingreendients",false
"20119","Savvy Bohème",false
"20121","Happy Place",false
"20122","Balm Standard",false
"20123","Gaia Smiles",false
"20124","Hurraw! Balm",false
"20125","Kate McLeod",false
"20126","Madam Glam",false
"20128","Nail Tek",false
"20129","REZO HAIRCARE",false
"20132","Mother's Shea",false
"20133","Pure + Simple",false
"20134","Better Basics",false
"20135","allyoos",false
"20136","Angel Beauty",false
"20138","LINNÉ Botanicals",false
"20139","WILD GRACE",false
"20141","Organic Loven",false
"20142","FOR TMRW",false
"20143","Mrs 82",false
"20144","R+Co Bleu",false
"20146","Moroccan Beauty Secrets",false
"20147","AcARRE",false
"20148","anokha®",false
"20149","Ceremonia",false
"20150","Danavi",false
"20151","HOMMEFACE",false
"20152","IBD",false
"20155","Poo-Pourri",false
"20156","Annie Fannie's Sunshine LLC",false
"20158","Alluring Faces Cosmetics",false
"20160","Bodacious 10 Cosmetics",false
"20161","FíOR Mineral Cosmetics",false
"20162","Madelyn Ashley Cosmetics",false
"20165","Hempz",false
"20166","ANOVÉ®",false
"20167","Pacific Hills Farms",false
"20168","Luna By Luna Cosmetics",false
"20169","Revive Naturals LLC",false
"20171","Kūlia",false
"20173","ESTATE Cosmetics",false
"20174","Byers Boutique",false
"20175","Johnny Concert",false
"20176","Bossy Cosmetics Inc.",false
"20177","Iredale Cosmetics, Inc.",false
"20178","Kokie Cosmetics, Inc.",false
"20179","Tribe Cosmetics",false
"20180","Unsun Cosmetics, Inc.",false
"20182","The Golden Secrets",false
"20183","NARI Skincare",false
"20185","Lina Hanson",false
"20186","Keila Alleyne Beauty",false
"20187","LoveU Organics",false
"20189","Calm Coyote",false
"20190","MONA Brands",false
"20191","Roses and Azalea",false
"20192","Kmoni Cosmetics LLC",false
"20193","Naked Cosmetics",false
"20194","Otto Skin Goods",false
"20196","TATTOO BOOSTER",false
"20197","Eu'Genia Shea",false
"20198","Lipster Lip Balm",false
"20199","ORLY",false
"20200","Sandrine Riou Cosmetiques",false
"20201","Doggy Do Good",false
"20202","Supergoop!",false
"20203","Matter Outdoors",false
"20204","Cove",false
"20206","HiBAR",false
"20207","Comforte for PMS",false
"20208","LUS Brands",false
"20209","Saavy Naturals",false
"20210","Bili Beauty",false
"20211","Campo Beauty",false
"20212","dome BEAUTY",false
"20213","MOXĒ",false
"20214","OSEA",false
"20215","RUME",false
"20216","CleanTint",false
"20217","SAINT Cosmetics",false
"20219","The Spruce",false
"20221","HAN Skincare Cosmetics",false
"20223","Pure Anada Cosmetics",false
"20226","Keeki Pure and Simple",false
"20227","APTO",false
"20228","Blissoma",false
"20229","SEEN",false
"20230","Super Nail",false
"20231","Plus Products Incorporated",false
"20233","EarthKind",false
"20234","Jeffree Star Cosmetics",false
"20236","Basic Earth Essentials",false
"20238","Green Witch Goods",false
"20239","Make & Mary™",false
"20240","Curie",false
"20241","Green Girl Basics",false
"20242","Proze Performance Nutrition",false
"20243","Ticks-N-All",false
"20244","Moon Luv",false
"20245","Kawaii Girl Cosmetics",false
"20246","Radiance Reign Cosmetics",false
"20247","Tin Feather Cosmetics",false
"20248","Vault Cosmetics Official",false
"20249","Musee",false
"20251","Steve Laurant",false
"20252","Amanda Ross Skin Care",false
"20254","For The Biome",false
"20255","The Farm Babe",false
"20258","Stratia",false
"20259","Allure Labs",false
"20260","Balans Labs",false
"20261","Calluna Labs",false
"20263","Virtue Labs",false
"20264","SAVE ME FROM",false
"20265","Genial Day",false
"20266","Spa Organica",false
"20268","Good Juju Body & Home",false
"20269","Puna Noni Naturals",false
"20270","Living Libations",false
"20271","Radiene",false
"20272","Apothecanna",false
"20273","Lis Noir Skincare",false
"20275","MARY ALLAN SKIN CARE",false
"20276","Dolce & Lay",false
"20277","Ardell Beauty",false
"20279","NaturallyG4U (Good For You)",false
"20280","Black Moon Cosmetics",false
"20281","Red Queen Cosmetics",false
"20282","CellularMD",false
"20283","Style House Cosmetics",false
"20284","Legends Creek Farm",false
"20285","Sola Look Cosmetics",false
"20286","BCakes LLC",false
"20288","MARA Beauty, LLC",false
"20289","Barks and Beauty Cosmetics",false
"20291","Earth's Shell",false
"20292","Briogeo",false
"20294","Pursoma",false
"20295","Elevate CBD Cosmetics",false
"20297","BKIND",false
"20298","Bee Good Do Good",false
"20299","Olive Ave Polish",false
"20300","Chagrin Valley Soap & Salve",false
"20301","Schaf Skin Care Inc",false
"20302","SUPA Naturals",false
"20303","GUSSI",false
"20304","Sunny & Honey",false
"20305","BB Boutique & Co.",false
"20306","Green Envee",false
"20307","Evolved By Nature",false
"20308","kiki",false
"20310","I'M FABULOUS COSMETICS",false
"20313","Woodlot",false
"20314","Charlotte Cook Cosmetics",false
"20315","Pretty Natural Girl Cosmetics",false
"20317","Heaven's Melody",false
"20319","Make Nice Company",false
"20320","ARCONA",false
"20322","Liv'Ez Co. - conscious skincare & wellness",false
"20323","Enviroscent",false
"20324","One Farm Botanicals",false
"20325","Moyaa Shea Products Ltd",false
"20326","Hard Night Good Morning",false
"20329","Juniper & Pine Organics",false
"20330","Parissa",false
"20331","Diane's Natural Solutions",false
"20332","Leaf People Skin Care",false
"20333","Blu Ink Nail Lacquer",false
"20335","Acaderma",false
"20337","Providence Perfume Co.",false
"20338","A Spa for You - Simple Path Botanical Skin Care",false
"20339","Heritage Park Laundry Essentials",false
"20340","EOS",false
"20342","HENRŸIA Beauté Essentielle",false
"20343","BIM CANDLE MASK",false
"20346","HIKI",false
"20347","Little Seed Farm",false
"20348","LOUM BEAUTY OF CALM",false
"20349","Dirty Little Secret Cosmetics",false
"20352","The Laughing Tree Organics",false
"20354","AOB",false
"20355","Earthwise Beauty",false
"20357","Velvet & Sweet Pea's Purrfumery",false
"20358","Versed",false
"20359","CALM Skin Care",false
"20360","Prophet Skincare",false
"20361","Veriphy Skincare",false
"20363","Nature's Brands",false
"20364","Sagely Naturals",false
"20365","Henna Color Lab®",false
"20366","Touch Body Works",false
"20367","Pour Moi",false
"20369","Refresh Skin Therapy LLC",false
"20370","COSM Research",false
"20371","Austin Rose",false
"20372","RADIUS",false
"20374","beautifood",false
"20376","LYS Beauty",false
"20377","Apothepurity",false
"20378","Scentuals",false
"20380","Oxalis Apothecary",false
"20383","Yantra Beauty",false
"20384","Purple Raina Self Care",false
"20385","Doppeltree",false
"20386","Glow Recipe",false
"20387","Kind Lab",false
"20388","Nightshift Wax Company",false
"20389","Puracy",false
"20390","The Detox Market",false
"20392","Adesse New York®",false
"20393","NEST New York",false
"20394","Bella Vida Santa Barbara",false
"20395","browtopia®️",false
"20396","Ralphie and Alice",false
"20397","Osme",false
"20398","Courtney's Farm Charm Soap Company",false
"20399","Klō Organic Beauty",false
"20400","MODEVIV Organic Beauty",false
"20402","Purple Prairie Botanicals",false
"20404","Sevani",false
"20406","Passport to Organics",false
"20407","MadeMan",false
"20408","Kahina Giving Beauty",false
"20409","Mrs. Meyer's Clean Day",false
"20410","Forever Living Products",false
"20411","Nature's Sugar",false
"20412","PYT",false
"20413","bkr",false
"20414","ORGAID",false
"20415","HASK",false
"20416","Rituel de Fille",false
"20417","Taylor Made Polish",false
"20418","Angie Watts",false
"20419","Arches & Halos",false
"20420","Aroma Bella",false
"20421","Dionis",false
"20422","Koils by Nature",false
"20423","Alleyoop",false
"20425","Innate Organic Body",false
"20427","House of Lashes",false
"20428","Kat's Naturals",false
"20429","Mr. Wigglebottom's",false
"20431","Amelie Skin Care",false
"20432","Annmarie Skin Care",false
"20434","Theoderma Skin Care",false
"20435","Tychea Skin Care",false
"20436","Grab Green",false
"20438","Morning Blossom Studio",false
"20439","Cavere",false
"20440","Masami",false
"20441","DPR SKN",false
"20442","KINDri Los Angeles",false
"20443","Nanaka",false
"20444","Sparitual",false
"20445","Oregon Soap Company",false
"20447","Soapy Soap Company",false
"20450","Gal Go Green",false
"20453","J.Cat Beauty",false
"20454","Salt Way Botanicals",false
"20455","The Grecian Soap Company",false
"20456","Nature's Willow",false
"20457","B. LIVELY BEAUTY",false
"20458","The Ubeauty.com, LLC",false
"20459","Earth To Malibu",false
"20462","Doctor Butler's",false
"20463","Fur",false
"20464","Ezolistic",false
"20465","Omiana",false
"20467","Nature's Alchemy",false
"20468","Alaska Glacial Essentials",false
"20469","RealHer",false
"20470","LAW Beauty Essentials",false
"20471","One with Nature",false
"20472","The Makeup Lab",false
"20473","Boscia",false
"20474","Essential Wholesale & Labs",false
"20476","Posh Lash Professional Inc",false
"20478","Anthea Skincare",false
"20480","Arilan Skincare",false
"20481","AVYA SKINCARE",false
"20482","CHUDA SKINCARE",false
"20483","COUI Skincare",false
"20485","Dollcake Skincare",false
"20487","Fiore skincare",false
"20488","Forgotten Skincare",false
"20490","Graydon Skincare",false
"20491","Hylunia Skincare",false
"20492","HYMED SKINCARE",false
"20494","Karisma Skincare",false
"20495","LOVINAH SKINCARE",false
"20496","LUA skincare",false
"20497","Mulberry Skincare",false
"20498","Nandi Skincare",false
"20499","Niawen Skincare",false
"20500","Oceanica Skincare",false
"20501","Oleema Skincare",false
"20502","Onurth Skincare",false
"20504","Riversol Skincare",false
"20505","Soon Skincare",false
"20506","Suntegrity Skincare",false
"20508","Tropic Skincare",false
"20509","Visha Skincare",false
"20510","Gainer Beauty LLC",false
"20511","SMNutrition",false
"20513","One Ocean Beauty",false
"20514","CBDistillery",false
"20516","FATCO",false
"20519","The Bare Home",false
"20520","Harlow Skin Company Inc",false
"20521","Tweak'd By Nature",false
"20522","The Unscented Company",false
"20523","Black Cat Candles LLC",false
"20528","Just A Sip Shop",false
"20529","Dermay",false
"20530","Drybar Products LLC",false
"20532","Nealy Naturals",false
"20533","VERED organic botanicals",false
"20534","Bee Bella",false
"20535","Homemade Betty LLC",false
"20537","Max Green Alchemy",false
"20539","Nemat International, Inc.",false
"20540","We Love Eyes",false
"20541","OZNaturals",false
"20543","Huna Skin Inc",false
"20545","ReLiv Organics Inc",false
"20546","South of France",false
"20547","Taïla",false
"20548","LULAAV",false
"20549","Matter Company",false
"20550","Two Peas Organics",false
"20551","Wally's Natural",false
"20552","The Still Beauty",false
"20553","Mizz Bloom",false
"20554","The Mad Optimist",false
"20555","Raaka's World",false
"20556","Herb Market Botanicals",false
"20557","Skin Ambition",false
"20558","Barefoot Scientist",false
"20559","Cezanne Hair",false
"20560","Lemon Bay Organics Apothecary",false
"20561","Light Mountain",false
"20562","LuckyAromas by LuckyVitamin",false
"20563","LuckyPlanet by LuckyVitamin",false
"20564","LuckyTru by LuckyVitamin",false
"20567","MO MI Beauty",false
"20569","No Bull Beauty",false
"20570","Nucifera Body LLC",false
"20571","Olfactory NYC",false
"20572","Olivida",false
"20573","Original Moxie",false
"20574","Paula's Choice",false
"20575","People of Color",false
"20576","Periogen",false
"20577","PiperWai Natural Deodorant",false
"20578","Plant Therapy",false
"20579","Proexist",false
"20580","Pro Vital",false
"20581","Pulsaderm",false
"20582","Pure Spectrum",false
"20584","rareESSENCE",false
"20585","Real Raw Beauty",false
"20587","SKIN by REGEN",false
"20589","Rosemira",false
